Gene	Category	DAN-G-311Cas9 Rep A p6	DAN-G-311Cas9 Rep B p6	DAN-G-311Cas9 Rep C p6	DAN-G-311Cas9 Rep D p6	pDNA_0	pDNA_2
PLSCR2	Other	0.464710255962154	0.308588233516261	0.4052818545432	0.353103194282178	0.436069687969217	0.395172099860933
PLSCR3	Other	0.356778333185467	0.263025736640299	0.208357596117701	0.311236717816628	0.0739262781879727	0.202336034481962
PLSCR4	Other	0.235102613395382	0.478137901120076	0.367441217958627	0.340113765018808	0.195323708867514	0.395677876179211
PLSCR5	Other	0.180461089229439	-0.00589960937866085	0.201981612636699	0.0318877237275982	0.0749686193348073	0.116037994933231
PLTP	Other	-0.203121073098662	-0.0404617471203808	0.0433761263002428	0.0378176841317558	-0.0743512397839136	-0.0852522470399146
PLVAP	Other	-0.48789105824284	-0.492364254708314	-0.389835358330756	-0.326788772081637	-0.405321734735227	-0.277172007888308
PLXDC1	Other	0.202407964867015	0.238855723004731	0.208789115526629	0.329706769914204	0.386105109757884	0.389996519927901
PLXDC2	Other	1.13260571153511	1.12055401789701	1.08149502619786	0.913464232703859	0.838488454936611	0.771175615040389
PLXNA1	Other	1.06534988936662	0.99446880215977	1.01024200049705	1.13519410800199	1.04803293065271	1.10760619297525
PLXNA2	Other	0.340532631266472	0.401320645442752	0.399949898436472	0.398854035502156	0.298158235044472	0.250338609204672
PLXNA3	Other	0.032802912486475	0.0124864318861055	0.146972090446524	0.0666305299406882	-0.104297685999845	0.0906794154358311
PLXNA4	Other	0.228556351403807	0.102854245208882	0.1124966544727	-0.0119526965562802	0.0115027133813104	-0.162771472760162
PLXNB1	Other	1.26532622502759	1.28552931654454	1.24825459288979	1.28278193953618	1.16672323515352	1.03983551614537
PLXNB2	Other	0.62027863909078	0.491116465591649	0.472258997909462	0.607133244866143	0.210051604316074	0.0222157144285633
PLXNB3	Other	0.574785551623689	0.504724385318386	0.608073861768531	0.55912630378203	0.332016759278675	0.423618105545602
PLXNC1	Other	0.903971390246078	1.1422494733923	1.08845909271762	1.09441791397981	0.955383160459747	0.991198636615907
PLXND1	Other	-0.243825057635988	-0.125011688840165	-0.129547784809567	-0.184366274159748	-0.17633933457149	-0.277149400945773
PM20D1	Other	0.409870494802425	0.600698187146301	0.492034431764903	0.519921770444947	0.368938565447996	0.390696389105843
PM20D2	Other	-0.443594394898934	-0.433417645396406	-0.341782257689321	-0.497294078505268	-0.646191485032815	-0.717655740251765
PMAIP1	Other	0.176202599889462	0.155913659805782	0.0678360524684367	0.148533570023757	-0.128449117369903	-0.034643647289235
PMCH	Other	0.894958101147584	0.878353306405465	0.91194612823999	0.726733111032901	0.826346867542914	0.470975916967189
PMEL	Other	0.0897469830090678	0.289176851520631	0.104132278460438	0.33198920384977	0.19387845287388	-0.175223137379431
PMEPA1	Other	0.909574218859052	1.13189066869311	1.11977297162917	1.11300038897219	0.923777676428422	0.805722906215334
PMF1	Other	0.655360954468152	0.683460560312548	0.617597986840634	0.819858396785061	1.56251284606221	1.51298065338259
PMF1-BGLAP	Other	0.655360954468152	0.683460560312548	0.617597986840634	0.819858396785061	1.56251284606221	1.51298065338259
PMFBP1	Other	-0.719659749164446	-0.709068701950987	-0.78014339054575	-0.613505865847634	-0.819907332717187	-0.638679405615244
PML	Other	0.199197128415153	0.423250507932579	0.163215241364026	0.36959833753248	0.102846632931108	-0.0567500459342129
PMM1	Other	0.095766150983518	0.0218512841721761	0.101048372658463	0.217457137691822	-0.0236338240138101	0.0707418741562993
PMM2	Other	-1.14720707114214	-1.35988197738915	-1.08599881829547	-0.973518475296973	-0.587832824826966	-0.604989402824691
PMP2	Other	0.969715945014621	0.924187415002027	0.992260849303263	0.885445824004123	0.831139156941547	0.639331519353977
PMP22	Other	-0.0605840489178874	-0.121743903047722	-0.153149577704488	0.00615792241827419	0.0542728690666124	0.0909029861613845
PMPCA	Other	-0.37287958564504	-0.363406393371515	-0.336302242453814	-0.427227427620804	0.569927510932652	0.700790205645249
PMPCB	Other	-0.0813517965711923	-0.0790479825082403	-0.122287153259951	-0.100951633098747	0.785127159918002	0.798693358955949
PMS1	Other	0.468761956313362	0.563058648285131	0.403615015294934	0.465624434952884	0.487445943809606	0.412530706264176
PMS2	Other	-0.246506404774298	-0.108633086948032	-0.331672252972977	-0.281725401208461	0.209650394641533	0.394495016774225
PMVK	Other	-0.180845882199999	-0.204223184042621	-0.212927357574731	-0.284218375290369	0.450920929248811	0.568294486429259
PNCK	Other	-0.510675479601667	-0.33995863754733	-0.308487050724622	-0.459789667338298	-0.528953440834207	-0.590509716925815
PNISR	Other	0.39439627030187	0.314601943414	0.302152722914615	0.306953117286715	0.600931314574368	0.582793196351356
PNKD	Other	0.486419259216552	0.535405604194463	0.350824536397396	0.480339003727423	0.445341758906932	0.412684180912418
PNKP	Other	-1.6453356962092	-1.39182158051686	-1.61451425616935	-1.32868578606838	-1.03521658988072	-0.934536014681394
PNLDC1	Other	-0.137763602514395	-0.262587618846849	-0.236348401896471	-0.233506414762064	-0.299776615798213	-0.197503424603081
PNLIP	Nonessential	0.43578742608915	0.380181861353821	0.522373174553484	0.535641286209917	0.436345921758243	0.222462023991293
PNLIPRP1	Nonessential	0.855256384326521	0.862281257558176	0.884288411476231	0.966377737578176	0.681035117602114	0.926945317967542
PNLIPRP3	Other	0.195375840888868	0.169088591812258	0.223427965886745	0.189864759511305	-0.0160390752813232	0.169097218671133
PNMA1	Other	-0.697748515465177	-0.732158759220046	-0.685533024617289	-0.744202282861592	-0.843625240327304	-0.810343176688849
PNMA2	Other	0.591669128402225	0.538357189009056	0.683155804106176	0.464740717246875	0.528828929187849	0.518486189395242
PNMA3	Other	1.2836749231159	1.19660637553194	1.20698671182123	1.34295802395879	1.1879732863361	0.884682145918179
PNMA5	Other	0.643169544177093	0.494641801751432	0.651866668305855	0.640730126349088	0.424081048853506	0.525824332208183
PNMA6A	Other	0.418160334959668	0.467050448612574	0.402222583444266	0.379849919449604	0.26301947694642	0.285823948374329
PNMAL1	Other	0.416582349374422	0.338650648812028	0.353162709956902	0.483994802745822	0.284894401970755	0.140216592702615
PNMAL2	Other	0.663736928505497	0.669645092469359	0.639472966470834	0.646789149940291	0.443001017880651	0.38443913940376
PNMT	Other	-0.396016487574202	-0.581323009989378	-0.667251044772896	-0.594739550272448	-0.633844903151278	-0.535118223908332
PNN	Other	-0.751992808366503	-0.538639962009364	-0.710169213467291	-0.554624161905354	-0.0803745630734193	-0.161508536213462
PNO1	Other	-0.298442765673568	-0.181790427965821	-0.143548602421337	-0.226040336704818	0.38525318741529	0.423025699746387
PNOC	Other	-0.614097178683833	-0.468915757757415	-0.465982287021812	-0.415357879168012	-0.675011687807718	-0.647812245881409
PNP	Other	0.311214932090174	0.219717439912062	0.473778671540417	0.422979409031056	0.0634512623344327	0.328468704932129
PNPLA1	Other	-0.0247501162209871	0.0185620392488813	0.000261686760086685	0.125806389026693	-0.116833454979473	-0.17584758086881
PNPLA2	Other	-0.234091000671774	-0.385339003617274	-0.357292822421753	-0.2812082696898	-0.476261173794871	-0.419807914806559
PNPLA3	Other	0.141988921975968	0.102520689583131	0.226618795690893	0.316206068523289	-0.0313134378323663	-0.0155778005495624
PNPLA4	Other	0.388798157169472	0.234972833624963	0.184142965698366	0.13765530776898	0.0378623693752764	-0.048983732712605
PNPLA5	Nonessential	-0.68918968888683	-0.453042631093516	-0.494045443665246	-0.423111857884578	-0.676948921539942	-0.660509745608195
PNPLA6	Other	-0.516536491004534	-0.363240397341333	-0.554776146060882	-0.386181987436651	-0.397450221804607	-0.413644059750943
PNPLA7	Other	-0.216787584157433	-0.443552154070489	-0.283728424840287	-0.273589461468176	-0.497383334792883	-0.496326059068383
PNPLA8	Other	0.070708714787016	0.0711836574475842	0.078578061840736	0.0422059948400678	0.287037966346554	0.114619773424329
PNPO	Other	0.0231859413981329	-0.0728900182949809	-0.0719815952584708	-0.0866858973138814	0.148838185240239	0.172201954434543
PNPT1	Other	-0.557427350279629	-0.604247392088873	-0.641648159412177	-0.712696586875529	-0.126505613661596	-0.376692017095608
PNRC1	Other	0.184076018511689	0.199332815222901	0.245392325267241	0.0674183369568817	0.0638589173855417	0.0976228469892059
PNRC2	Other	0.0397832033920073	-0.064361624341981	0.0439382542056324	-0.0298077619125743	0.297727573135487	0.279673211970187
POC1A	Other	-0.577868658523339	-0.648031078817049	-0.64293131703294	-0.456071166920131	0.106359246966141	0.0873023085648613
POC1B	Other	-0.177880179218028	-0.0954503321804781	-0.281215161884678	-0.249606012112309	-0.0548898617176095	-0.276528984071125
POC1B-GALNT4	Other	-0.0285999998052412	0.0406691525269431	-0.0711865484726942	-0.0953619734196829	0.160384538286196	-0.00343496818421608
POC5	Other	0.176410621478699	0.31461818566797	0.366195476872035	0.285203361744982	0.481739292401903	0.297877233793708
PODN	Other	0.399149329378567	0.405733004352559	0.388944863176934	0.361236274741394	0.200487044839066	0.298702375826982
PODNL1	Other	-0.379490096259825	-0.525198558745501	-0.293097355755948	-0.353901563965051	-0.44946835031488	-0.391935758462991
PODXL	Other	-0.297740736131373	-0.281343687212115	-0.298719810299693	-0.138044053398005	-0.311583484344795	-0.320878610745027
PODXL2	Other	-0.975187269212684	-0.871106455874507	-0.826691735081231	-0.979362426366402	-1.11268811567427	-0.878314124342205
POF1B	Other	0.276348001847924	0.279161623314533	0.125913601996368	0.218971768385231	-0.00460436254258068	-0.145868816855635
POFUT1	Other	0.247908288349535	0.112193207553424	0.137789855012077	0.235774883096538	0.278404350439737	0.240672694632542
POFUT2	Other	0.231754931044219	0.2931192553127	0.140782437529691	0.230508256870048	0.0862361833251179	-0.0233797432286017
POGK	Other	1.36383785094983	1.40679016034795	1.21697989182246	1.29753878417272	1.20150602329323	1.25016986081888
POGLUT1	Other	0.356696512589824	0.561212610601564	0.516706591856126	0.447175856663974	0.631396450274487	0.447178381393975
POGZ	Other	-0.569809919641098	-0.350124246239711	-0.520601747484744	-0.466188336887517	-0.239331993709958	-0.159474576368291
POLA1	Other	-0.309845623327444	-0.491135619848475	-0.376504078963805	-0.354165160106263	0.168449515541982	0.0327547090070311
POLA2	Other	-0.192549159653267	-0.164551925435397	-0.320133296616148	-0.110397423525438	0.410724153925032	0.611466858003891
POLB	Other	0.451341867269672	0.236274127623572	0.344162349497037	0.397448935019467	0.119580928365371	0.0525981074695132
POLD1	Other	-1.62113342862682	-1.35851068901886	-1.43697283716752	-1.49361791139459	-0.676230416721286	-0.740391775032951
POLD2	Other	-0.401889697970174	-0.354401800609691	-0.566617284163919	-0.362703614772726	0.130233545605064	0.110518800341733
POLD3	Other	-0.499148782957178	-0.630002186290274	-0.688747984387589	-0.646151491413164	0.474137461636948	0.496581059870997
POLD4	Other	0.914560640640056	0.985467300274553	0.844751158326989	0.952338573960854	0.936882146530475	0.793884731958878
POLDIP3	Other	1.31237276682953	1.17658087941098	1.37902651946952	1.26329412115483	0.994284189388832	0.866233560241349
POLE	Other	-1.05500127522807	-0.844929809308019	-0.871417658665958	-0.985641740455118	-0.0182932537942477	0.222541606998307
POLE2	Other	-1.28230293351737	-0.931188424729353	-1.14444359600493	-1.21872281288266	-0.0870353828186975	-0.187880278500746
POLE3	Other	-0.189538391654212	-0.0735497270386294	-0.229339390399642	-0.0553868088663382	-0.21648969017865	-0.424151135128727
POLE4	Other	0.167955821028328	0.254483730949224	0.0965177696180245	0.179551230570997	0.00153869263024218	-0.0834259399378218
POLG	Other	0.527478319857229	0.444028869823582	0.510305671162186	0.372659880828132	0.437267509748378	0.614846585173946
POLG2	Other	-0.0969841594867672	-0.216413846170269	-0.137942333909273	-0.113165738881572	0.230052231421633	0.343121318437946
POLH	Other	0.293634436557512	0.313654411185374	0.267869374154935	0.275850973484171	0.366950627684276	0.211707228989766
POLI	Other	0.495963073783947	0.574515847348553	0.494694885658087	0.613101158699035	0.263623060627486	0.276164354950319
POLK	Other	0.751168206839719	0.689880918083924	0.719509695745877	0.726829776299821	0.623299404692628	0.579740555361673
POLL	Other	0.153753201291943	0.17018781190938	0.26557965467272	0.197720663828001	0.233003738307501	0.222466032513237
POLM	Other	0.183228634374579	0.105328671962776	0.0142063649705513	0.20359219863139	0.228173400180772	0.301921037856469
POLN	Other	0.536838035451937	0.382582436017593	0.552031122076278	0.417251071432053	0.362502327251438	0.321748600790737
POLQ	Other	-0.0891618566218887	-0.271588910730296	-0.192831185891281	-0.267835945180971	0.204567639649017	0.107215853049621
POLR1A	Other	-0.607974474275205	-0.807072391973916	-0.513955722058323	-0.539947325164129	0.462976706349568	0.59640135055658
POLR1B	Other	-0.649984833556417	-0.560014745327258	-0.524934369658808	-0.562560129000425	0.306203423334785	0.0978776279304325
POLR1C	Other	-0.882161955678521	-0.892316867658381	-0.810781205679167	-0.77517435581934	0.350143536567923	0.402608638921702
POLR1D	Other	0.608329338237788	0.544232409915196	0.60530235032139	0.65051660466179	0.481595173828924	0.468843192152454
POLR1E	Other	-0.621077969654734	-0.674737091544315	-0.545970493450357	-0.51306589425652	0.177593118250619	0.143266571289547
POLR2A	Other	-1.34527234204625	-0.94111539915319	-1.32478390071409	-1.2334287714202	-0.0280282704155615	-0.0763299439162644
POLR2B	Other	-0.289881085433705	-0.189642949146805	0.00950901528369417	-0.246157489302343	0.941121987311342	0.8426699605029
POLR2C	Other	-0.742143375146399	-0.817136944406244	-0.760827569759634	-0.713682505260431	0.172429237338295	0.199165996107505
POLR2D	Essential	-1.1299187870132	-0.958042636692217	-0.961026128518402	-1.0264799684596	0.0356644394456688	-0.0687214793789605
POLR2E	Other	-0.0716823321679856	-0.154979272603252	0.0137877338873815	0.0156129923611772	1.03882109211672	1.19887182090428
POLR2F	Essential	-0.967720096384936	-1.0643089249862	-0.963349854063349	-1.17617985809227	-0.308990597287571	-0.308606995842379
POLR2G	Other	-1.293993631545	-0.886352050093402	-0.929717538017361	-1.07481459132598	-0.178719805183111	-0.183976066792153
POLR2H	Other	-0.51659928958256	-0.32264406168813	-0.44724155947994	-0.452230157553846	0.745333559664962	0.567858796426036
POLR2I	Essential	-0.818432313084138	-0.927108488155197	-0.874720103442313	-0.848972664007319	0.430313840500367	0.307226842212745
POLR2J	Other	0.341100420969687	0.372663694056313	0.489330893349699	0.28694525173353	1.80767064465544	1.71984130853734
POLR2J2	Other	0.341100420969687	0.372663694056313	0.489330893349699	0.28694525173353	1.80767064465544	1.71984130853734
POLR2J3	Other	0.341100420969687	0.372663694056313	0.489330893349699	0.28694525173353	1.80767064465544	1.71984130853734
POLR2K	Other	-0.954605887102812	-0.847512943035001	-0.853385098811963	-0.885355990700427	0.101748626913644	0.233133423485253
POLR2L	Other	-1.68872600389459	-1.49745621522118	-1.33244362911394	-1.70373636452649	-0.0603282330353429	0.0577269073989458
POLR2M	Other	0.12485219661003	0.0101722944109208	0.210295519130212	0.0795160809470132	0.428761515673921	0.436152235188376
POLR3A	Other	-0.642549929831436	-0.831946910037972	-0.542924380378253	-0.705001168631144	0.536472644426011	0.538408254788267
POLR3B	Other	-0.0745092176198564	0.000527554772246391	0.0373884361343929	-0.0889871414502072	1.16184615917724	1.07106371438906
POLR3C	Other	-0.279430733402385	-0.342571573412717	-0.259334915066958	-0.408732870075428	0.355288527796861	0.349809409085247
POLR3D	Other	-0.660197193133114	-0.544945287152146	-0.446057126257692	-0.448844591578858	0.268981937340795	-0.0258410714843807
POLR3E	Other	-1.34451491648259	-1.5044307728064	-1.30900020721214	-1.30093642232036	-0.986542604648588	-0.952349754135793
POLR3F	Other	-0.0850694577889817	-0.0340568750238671	-0.0971786282998839	-0.0199349589626945	0.942014602174566	0.838992681854638
POLR3G	Other	1.01002877894139	1.06602741886272	1.03145053173663	1.01561770442205	1.20135055900292	0.967041510061688
POLR3GL	Other	1.18034388351128	1.10410624605268	1.12560928448556	1.0817256858733	0.932270557033674	1.02151106260877
POLR3H	Other	-0.82783254169576	-0.858217253180849	-0.764457119087893	-0.807821878003463	0.280834145165138	0.299988808783104
POLR3K	Other	-1.63324762204463	-1.48825821051269	-1.38838160688287	-1.53921354051804	-0.657046778726106	-0.611636685226195
POLRMT	Other	-0.431805494815791	-0.560171313749712	-0.337770250988536	-0.527995275800691	-0.082321530916027	-0.248176751783105
POM121	Other	1.22538573566576	1.26146071672191	1.23740480605134	1.1753830468779	1.37997516702246	0.990241584323336
POM121C	Other	-0.400401379343647	-0.194737551183726	-0.318958208315806	-0.335399372627041	-0.186430160205515	-0.156941707521517
POM121L12	Nonessential	0.474235821264385	0.29253562814647	0.356458258301852	0.260808309138885	0.161337627002231	0.21680228482147
POM121L2	Other	-0.0620608422221137	-0.109907843833676	-0.272301977932594	-0.17004324487413	-0.234418608327226	-0.257704108763324
