Gene	Category	CCK-81-311cas9 Rep A p2	CCK-81-311cas9 Rep B p2	CCK-81-311cas9 Rep C p2
GAN	Other	0.0786733902133965	-0.0461168060212487	-0.0362518606491511
GANAB	Other	-0.11771037807262	-0.0359973602724853	0.090853264998967
GANC	Other	-0.055830878510586	0.0792346344439402	-0.0291191640497359
GAP43	Other	0.278845952441844	0.243590732154181	0.202401530535876
GAPDH	Other	-0.00579885583278317	0.0710018324409348	-0.0743786109449053
GAPDHS	Other	0.123084124198077	0.210369239323592	0.142026112823777
GAPT	Other	-0.125967914329033	-0.155508223957818	-0.205091899884097
GAPVD1	Other	-0.13687139722259	-0.0806895792523039	-0.00723272931421082
GAR1	Essential	-0.206086023043067	-0.0882878379513356	-0.0764189870500745
GAREM	Other	-0.00436469970924064	-0.109077464787983	0.0702093850751416
GAREML	Other	-0.0862839217370225	-0.024610791536871	-0.0451602208868663
GARNL3	Other	-0.1289851100148	0.115536299846834	-0.07624298910522
GARS	Other	0.0373773091021117	0.0803051702898613	0.0985010800909494
GART	Other	0.120000430875785	0.11877246286496	0.208280824055186
GAS1	Other	-0.0368845441459952	-0.10612860834554	-0.3525724431228
GAS2	Other	0.047336912786565	-0.00516768900312203	-0.0843396321814972
GAS2L1	Other	0.119175104341054	0.15460411539638	-0.0425746414918168
GAS2L2	Other	-0.335084160571554	-0.201801539728046	-0.299617546583366
GAS2L3	Other	0.0880152049507363	-0.00855910018456363	0.0350090043470236
GAS6	Other	-0.0347780840453946	0.0720249092956414	0.0303155947460371
GAS7	Other	0.11899277354171	0.0520309476912129	0.0136548207042828
GAS8	Other	0.166942091007581	0.155889831438861	0.189871329594681
GAS8-AS1	Other	-0.178387113287412	0.0405547353886819	-0.00363992351396769
GAST	Other	-0.208449103845754	-0.0518480017003184	-0.116195837929736
GATA1	Other	0.049883275545958	0.0947777369441469	-0.0908608856001148
GATA2	Other	0.0151033937453281	0.0363489434291971	0.0782093773834258
GATA3	Other	0.0158104364956211	0.208390847067522	0.23125198660962
GATA4	Other	0.0730206592942951	0.0276440688713885	0.0374809394142019
GATA5	Other	0.162130795824924	0.221731520458198	0.217723285404045
GATA6	Other	-0.0994825557617783	0.0370879992103953	0.0103286696238071
GATAD1	Other	-0.0924030291337995	-0.0579761265793047	0.032293336473705
GATAD2A	Other	0.00641310570540619	-0.17094295924167	-0.0753755278557307
GATAD2B	Other	0.0628732900965273	-0.0989402930064294	0.0243451227874162
GATB	Other	0.103665718810557	0.141674058353683	0.27125985277458
GATC	Other	-0.0692391331855068	-0.0238994632210139	-0.124193711210004
GATM	Other	-0.0117768525358894	0.0125725585982436	0.0998451304697162
GATS	Other	-0.286553360725437	-0.308153387250138	-0.284226616579776
GATSL1	Other	-0.177573599307941	-0.120446243475657	-0.0820715252003355
GATSL2	Other	-0.162528357492044	-0.151018731731234	-0.0749280772132279
GATSL3	Other	0.0268314421924581	0.079409152904992	-0.145656426602627
GBA	Other	-0.11454710284774	-0.15068681442252	-0.276760119854587
GBA2	Other	-0.0591798354788342	0.0135930195833655	0.0849239280519549
GBAS	Other	0.0673002409469824	0.0675088849499122	0.128680483073202
GBE1	Other	0.061385306737081	0.00785501186252879	0.112969289589333
GBF1	Other	-0.103442922077153	-0.078601496887734	-0.144008111350818
GBGT1	Other	0.0315686515413545	0.0824201706721663	-0.0435904902342827
GBP1	Other	-0.0486167694238247	0.0658190321234459	-0.212483487189547
GBP2	Other	0.135933855423441	0.0393644501834771	0.150212033340391
GBP3	Other	0.092203143089479	-0.0394906305449498	-0.0230709113726112
GBP4	Other	-0.0503107275736968	-0.0595915899641066	0.0500535752271421
GBP5	Other	0.0270071766941467	0.0706358513675001	0.0849868513626042
GBP6	Other	0.0905474327892968	0.192846917646025	0.139889481077429
GBP7	Nonessential	0.0758984695635967	0.0514297205354243	0.0612726598113636
GBX1	Other	0.0144935061125975	0.0983667533658729	0.0218244110430237
GBX2	Other	-0.144830752338717	-0.117289121180156	-0.0652185651043289
GC	Other	0.162756526388657	0.039266732840837	-0.0362840421241061
GCA	Other	-0.0889192261531705	0.0519713498088566	-0.0911377174783179
GCAT	Other	0.163066085400052	0.135649796796176	0.0917880389303692
GCC1	Other	0.0236705213375477	0.193986176379577	0.0820989430612534
GCC2	Other	-0.0684013048730411	-0.116195561514059	0.0605179368493445
GCDH	Other	-0.0199229392311763	0.0295795493815123	-0.0454529449516176
GCFC2	Other	-0.0756277525493875	-0.0633121915974052	-0.14766589161251
GCG	Nonessential	0.0794107362962254	0.201423288612002	0.198077195984874
GCGR	Other	0.138499093272319	-0.0736249300740103	0.0910629697836557
GCH1	Other	0.0274456714067522	-0.0894307544091255	0.075278806368936
GCHFR	Other	0.152968867098796	0.000949630723563522	0.113003496360511
GCK	Other	0.124330499083615	-0.0238944352100368	-0.0519902037062607
GCKR	Other	0.0949993944789249	0.153177736612744	0.206225994377591
GCLC	Other	0.169907051446955	0.112523744611721	0.101402146476248
GCLM	Other	0.0736037412800851	0.0573301595057552	-0.116703991771996
GCM1	Other	0.0850085866264696	0.0651474683763812	0.00783668921938228
GCM2	Nonessential	-0.0350575609759271	0.0822979464286608	0.0696638661306509
GCN1L1	Other	-0.406968191607673	-0.412414251644218	-0.342001276922359
GCNT1	Other	0.0236534700319186	0.00816217707030703	0.0776659326202679
GCNT2	Other	0.00544382024085521	-0.101044234096125	0.0434041579616756
GCNT3	Other	-0.16504868233576	-0.0310689442401035	-0.0669504743757571
GCNT4	Other	-0.0904153391787744	0.148064466074178	-0.109486275789309
GCOM1	Other	0.179336723570378	0.155193947499634	0.147019734382724
GCSAM	Other	0.0517837602981546	0.0358701418037743	-0.0694741171481421
GCSAML	Other	-0.0918577178333026	-0.120450492942076	-0.107578520667065
GCSH	Other	-0.0407082264207181	-0.128644358476305	-0.14793789011193
GDA	Other	-0.00210323137839066	-0.190544805948659	0.0109508193215447
GDAP1	Other	-0.0990963112266743	-0.124756055727108	-0.10683122839028
GDAP1L1	Other	0.0690808036880135	0.0115195727349594	-0.020252622756012
GDAP2	Other	-0.245413153114811	0.0741450757984136	-0.0480155210209693
GDE1	Other	-0.0334270360110354	-0.0844821337456601	-0.0292136459490154
GDF1	Other	0.151415811954415	-0.0281077029440016	-0.0700299406668928
GDF10	Other	-0.0409470671317502	-0.123998536307155	0.13313610495859
GDF11	Other	0.00870574818036807	-0.0423834626184346	-0.0569860513213438
GDF15	Other	0.150478700878455	0.105760610254559	0.276543969873099
GDF2	Nonessential	0.235817930767772	-0.0183237462553972	0.187595939759662
GDF3	Other	0.139299519584492	0.141576945972552	0.0346529967614274
GDF5	Other	0.0673923817926455	0.179021182831513	0.0489911062239357
GDF6	Other	0.0919596901719266	0.0237264117763983	-0.0419597055015963
GDF7	Other	0.0675976020242958	0.1669602231352	-0.176314545817124
GDF9	Other	-0.112923519899028	0.0318627187908672	0.0161475644860262
GDI1	Other	0.0859192951916697	0.0517941113636569	-0.01978120428366
GDI2	Other	-0.0614490493900397	0.0626124541911979	0.00898246673080354
GDNF	Other	0.253733167209656	0.0562197741825581	-0.0791246373835665
GDPD1	Other	-0.234083173529693	-0.197029833543258	-0.192377790409652
GDPD2	Other	-0.0491775712321199	0.0660725863883841	0.0963679189196063
GDPD3	Other	0.0217165422042073	0.207215833261426	0.202690416220799
GDPD4	Other	0.0406001801367961	-0.0713610517767244	-0.160649537573209
GDPD5	Other	0.0501400626837852	0.21129735132197	0.269448823960009
GDPGP1	Other	0.0977104952719892	0.00781387679849663	0.062495768715116
GEM	Other	-0.0206381886598608	0.111105310638551	0.139670785668995
GEMIN2	Other	0.0551488033835708	0.0774720557564956	-0.117979404281846
GEMIN4	Other	0.0826942089991967	0.0773352326323792	0.0381052310118772
GEMIN5	Other	-0.255353563345182	-0.311399097595314	-0.290601098617759
GEMIN6	Other	-0.0564454714892775	-0.012243955565707	0.00289471495974114
GEMIN7	Other	0.240006225929774	0.162564784579104	-0.0438176967123306
GEMIN8	Other	-0.117307975070688	0.00228517500867964	-0.166604159050495
GEN1	Other	0.0958752757616657	0.0873484108389664	-0.0243285645757278
GET4	Other	0.22265232873968	0.117224560965448	0.0351840878135242
GFAP	Other	-0.0613703903967271	-0.112596108167932	-0.16554283549031
GFER	Other	-0.240265009704334	-0.146143001501784	-0.140717415730922
GFI1	Other	0.0404013540016961	0.127601631528537	0.0923819161073134
GFI1B	Other	-0.0108686720578324	0.0607631264004557	-0.113675581479744
GFM1	Other	-0.0395045476551554	0.0126493627022496	-0.10845630961054
GFM2	Other	-0.0741707326995244	0.0399233344217633	0.0411741750585648
GFOD1	Other	0.154246842411433	0.23628262619147	0.153280266476176
GFOD2	Other	0.108297713397671	0.0924731485130526	0.169732792384456
GFPT1	Other	0.0255529716115721	0.0615453198770896	-0.093558149508252
GFPT2	Other	0.034482554288616	-0.171733660633264	0.0200921731210429
GFRA1	Other	0.11459308872178	0.0763517352820992	0.136634924778242
GFRA2	Other	0.155433837724383	0.168242523768654	0.234218394637204
GFRA3	Other	0.0648366553222933	0.18888813749322	0.129851841467989
GFRA4	Nonessential	0.163931295595132	0.120534334192785	0.324283288433408
GFRAL	Nonessential	0.116836402346924	-0.00506142980215429	0.0778603242250486
GFY	Other	0.182630621034665	0.10615428299032	0.235245645667196
GGA1	Other	0.0852199400135631	-0.0140141267668472	-0.0311600142844927
GGA2	Other	-0.171646492065535	0.0390009296947226	-0.150840097994796
GGA3	Other	0.186689443583603	0.049354494850545	0.212633832250858
GGACT	Other	-0.235716510530323	-0.119672651630894	0.0840768401913773
GGCT	Other	-0.00380071316316448	0.0441065967784964	-0.0909641816673038
GGCX	Other	-0.132880556126894	-0.159921959023214	-0.245090142694638
GGH	Other	0.0434899778679925	-0.00464450472980482	-0.100691684835763
GGN	Other	-0.0879464802330511	0.0215272557492951	-0.0596319286685225
GGNBP2	Other	-0.156519427039535	-0.267230421987856	-0.2245336299464
GGPS1	Other	0.0344862683190937	0.106801212566269	0.0228824435402317
GGT1	Other	-0.437368801657371	-0.350705121875525	-0.393791955217432
GGT5	Other	-0.153355131838638	-0.0718585856602881	-0.0579904998834923
GGT6	Other	-0.0827779887963978	0.00150093856860666	-0.05780779142663
GGT7	Other	0.0941506981057051	0.106269488380109	0.0720092936935363
GGTLC1	Other	0.0620380094544108	0.0812361337990511	0.0625679556042171
GGTLC2	Other	-0.174160644928502	-0.297843563513612	-0.343406402771029
GH1	Other	0.137814431303609	0.07284821419067	0.151406738978623
GH2	Nonessential	-0.110353994780728	-0.160548494870785	-0.155049532798984
GHDC	Other	-0.0374018314425526	-0.136522419597053	-0.0737059844009572
GHITM	Other	0.0765197179180936	0.067854075211122	0.0325731914106993
GHR	Other	0.151098435728284	0.0474847734298254	0.0612623136732312
GHRH	Nonessential	0.242467826361113	0.307627241309731	0.168959200027933
GHRHR	Other	0.124737752512108	0.0957099336690136	-0.00549091533068879
GHRL	Other	0.12688564898112	0.199027740016608	0.086698834814663
GHSR	Nonessential	0.320255288137431	0.243746297428168	0.290644499237773
GID4	Other	-0.324468522887795	-0.318911738466625	-0.51389555041953
GID8	Other	-0.105755560537276	-0.154996472998707	0.0577196256555292
GIF	Nonessential	0.0402921711998577	-0.0632025036918391	-0.0330197544560961
GIGYF1	Other	-0.334490191387735	-0.294528637383356	-0.208717616006551
GIGYF2	Other	-0.180737903955815	0.0522510495275639	-0.129231381796105
GIMAP1	Other	-0.00232979347744355	0.149955975670051	0.241012374822405
GIMAP2	Other	0.199620351519654	0.110121244979924	0.0333823138002444
GIMAP4	Other	0.249167618927457	0.176266532150423	0.226674449506538
GIMAP5	Other	0.130375750934003	0.0167871624876799	0.102533776825688
GIMAP6	Other	0.000139706319383537	0.130169850518736	0.0554474352742212
GIMAP7	Other	0.0357513940822446	-0.0080643971768018	0.0333618032816804
GIMAP8	Other	0.0834816467429418	0.0327254009475128	0.189011796652265
GIN1	Other	0.280894220813857	0.161758270372575	0.0385117891960585
GINM1	Other	-0.054074794884965	-0.0450086295705613	0.058066577659218
GINS1	Other	-0.263310985339367	-0.342724892124245	-0.609530528754955
GINS2	Other	-0.0431321312187132	-0.158659681750098	-0.228596054088414
GINS3	Other	-0.302060325638774	-0.161683093429054	-0.354684580242984
GINS4	Other	0.150734232384171	0.00651793388394097	-0.0387897128866807
GIP	Other	-0.12790654918752	-0.19662343625139	0.0227164151693858
GIPC1	Other	0.00295543423494254	0.320672936102245	0.110171374249902
GIPC2	Other	0.118285267181715	0.130452419115504	-0.0115038086158189
GIPC3	Other	0.196849872785585	0.0846404858125363	-0.0401098407690917
GIPR	Other	-0.00821144216506986	-0.0454939919189662	-0.0427762391030501
GIT1	Other	0.0216729918215419	-0.0352027537297388	-0.0143624810945493
GIT2	Other	-0.141290386524135	-0.130785182043394	-0.128811953224235
GJA1	Other	0.142337509066289	-0.127892341287158	0.0175683887147364
GJA10	Nonessential	0.0702790997546411	0.0521191829062474	0.152343682376888
GJA3	Other	-0.191974086658696	-0.248024158218403	-0.29259038064683
GJA4	Other	0.200388140074113	0.213595701301815	0.0670744987623267
GJA5	Other	-0.149006816212238	-0.108283992014993	-0.124506545211816
GJA8	Nonessential	0.0162643893939889	0.10769055247099	0.0692774555093044
GJA9	Other	-0.152549138252126	0.148050601799101	0.044864386940685
GJB1	Other	-0.0816060211253937	0.000962282582351315	0.0576080801238694
GJB2	Other	0.0613048935365069	0.0828398571982487	0.0546102901147497
GJB3	Other	0.0943481274094679	0.136077240863714	0.0826043994904856
GJB4	Other	0.11726236568653	0.249671211273233	-0.0358812191471905
GJB5	Other	0.279039932569933	0.141964111284871	0.161734272977995
GJB6	Other	0.142746384945432	0.176512566862834	0.140867433795649
GJB7	Other	0.202538915954656	0.109368524793197	0.0735672375983591
GJC1	Other	-0.0844164808176599	0.0164492697913996	0.0858808730178311
GJC2	Other	0.0722115603516437	-0.0479722839342651	0.0359780884104545
GJC3	Other	-0.0539686701777347	-0.20083684052795	-0.0655475307135002
GJD2	Other	0.10237738829516	0.039897898418684	0.0176264804011212
GJD3	Other	-0.119015935827926	-0.0588125345099643	0.11959006870407
GJD4	Other	-0.0941912223806729	0.0619356928164671	-0.00265638662117723
GK	Other	-0.140501630014578	-0.123051578490791	-0.348788048479065
GK2	Nonessential	-0.15584282383801	0.00601556713792417	-0.0751564716896914
GK5	Other	-0.126953565723704	-0.162505675558853	-0.462616388197863
GKAP1	Other	-0.158406474037293	0.0554954699613656	-0.137052346420298
GKN1	Other	0.0125382591186525	0.001772373539286	-0.169722089166936
GKN2	Nonessential	0.176092411475978	0.15570262668293	0.0339301272622787
GLA	Other	0.107490760724339	0.161606724819704	0.283248904639163
GLB1	Other	-0.257341882886658	-0.0514128391708417	0.0226272213185176
GLB1L	Other	0.128724051361695	0.0928639357011304	0.182392243203668
GLB1L2	Other	0.357913481429255	0.123862745748043	0.23929280792214
GLB1L3	Other	0.0617811954688512	0.0796707090865457	0.0353825987790587
GLCCI1	Other	0.00502942199828815	0.146758792844943	-0.0210191007392778
GLCE	Other	0.00828572284474152	0.014678503865106	0.0940579759796841
GLDC	Other	0.181263091921185	0.154044675570971	0.0826264045543591
GLDN	Other	-0.0835400770137981	-0.0419808072620251	-0.261111261853026
GLE1	Other	-0.379058054910443	-0.334965752761877	-0.451018632130299
GLG1	Other	-0.052696236630962	-0.00706673910457112	-0.00579699174898529
GLI1	Other	0.037779034141686	-0.212982492250092	-0.155915534914593
GLI2	Other	-0.0906409316209631	-0.0719547520939389	0.244985546233408
GLI3	Other	0.0226542826506374	-0.0096655877190564	0.228997910861251
GLI4	Other	0.153741128587475	-0.00750065524884991	0.0552648862431235
GLIPR1	Other	-0.182753723480843	0.0723345422709308	0.00968152677827294
GLIPR1L1	Other	-0.109793124428819	-0.087831192612808	-0.0772041965910934
GLIPR1L2	Other	0.0142890342460013	0.00051604608457112	-0.0117071417731893
GLIPR2	Other	-0.0775600575562559	-0.125720737672426	0.0751547751042289
GLIS1	Other	0.0596281845050907	-0.0577767398627947	-0.013806764186243
GLIS2	Other	-0.100708052701798	-0.0888167750069426	-0.101590187589805
GLIS3	Other	-0.0126012157381114	0.0633589736737395	-0.0598028858902444
GLMN	Other	-0.297973996128391	-0.0663290999564964	-0.0662319606222885
GLO1	Other	0.30382015030923	0.259122605954513	0.101675296754543
GLOD4	Other	-0.111681763408081	-0.0732675363946205	0.0189638229573532
GLOD5	Other	0.179464226656643	0.183732209757044	0.294138263086581
GLP1R	Other	0.234985532803724	0.258837043274636	0.311552099739862
GLP2R	Other	0.175997648149677	0.229062678227019	0.300067703948938
GLRA1	Nonessential	-0.0319958651104219	-0.0888515815932385	-0.104383052620338
GLRA2	Nonessential	0.0851192691027838	0.0148699577364625	0.0289839999827966
GLRA3	Other	0.00634722984407787	-0.00964489986904998	0.0883413260120239
GLRA4	Other	0.215685571437941	0.0325008343533377	0.279489952790032
GLRB	Other	-0.00473674671800117	-0.127996402950165	-0.0793055037414304
GLRX	Other	-0.00593082184719862	0.234409590751591	0.158216721253147
GLRX2	Other	0.0836027079984754	-0.115245653818168	-0.233004831453257
GLRX3	Other	-0.108379770747008	-0.136933762571709	-0.170124221569898
GLRX5	Other	-0.0529124268945173	-0.22598578536449	-0.206018117318567
GLS	Other	0.0472794123995282	-0.109514370240943	0.0245393038259164
GLS2	Other	0.0377992570613872	-0.178075956192778	0.0678470571884795
GLT1D1	Other	0.099898376211762	0.0070493564977373	0.0441779990089863
GLT6D1	Nonessential	0.125769284858678	0.0713607970384185	0.124337830271515
GLT8D1	Other	-0.149772758523359	-0.103025387013382	-0.269633515559508
GLT8D2	Other	-0.00164661208802569	0.0993161463839857	0.0621974098051303
GLTP	Other	-0.000346671333107128	-0.0710149896233904	0.0676703331601884
GLTPD2	Other	-0.0575488281796069	0.0495259786594048	-0.0180571327666413
GLTSCR1	Other	0.0175484196413188	0.0928630854251828	0.071308425320863
GLTSCR1L	Other	-0.0975757393728846	-0.0548471071067327	-0.0716458663162194
GLTSCR2	Other	-0.28749861778031	-0.186499023299285	-0.121730078587135
GLUD1	Other	-0.08277652126768	-0.0371821346508601	-0.0407441415400877
GLUD2	Other	0.207887988620654	0.142659941773624	0.185920343192378
GLUL	Other	0.0505908996509732	-0.00401938483510518	-0.0450633832060568
GLYAT	Other	0.103683122726454	0.021419605444001	-0.0214256907856795
GLYATL1	Other	0.0291398977004148	-0.0609073647937405	-0.0350542833331511
GLYATL2	Other	0.255029095111072	0.264689516526929	0.20549923646434
GLYATL3	Other	-0.181590611649021	-0.0474860548282468	-0.00694520707388496
GLYCTK	Other	-0.11041588864022	0.0570630141246067	-0.140639191438736
GLYR1	Other	-0.071050393867128	-0.0290747357769833	-0.0134898593113025
