Gene	Category	CCK	pDNA
ALG8	Other	1.07587945532477	1.04148389859593
ALG9	Other	0.700209654057459	0.900389652475673
ALK	Other	-0.00942166606417	0.104631608137734
ALKBH1	Other	0.14092518251977	0.0902224966968804
ALKBH2	Other	0.318523232160478	0.235285815419751
ALKBH3	Other	-0.226959785764352	-0.220842725647978
ALKBH4	Other	-0.150417253410882	0.00152940615820966
ALKBH5	Other	-0.140131180782043	0.20471180115565
ALKBH6	Other	-0.575721532619362	-0.593367738230881
ALKBH7	Other	-1.42735330971037	-1.35565518045638
ALKBH8	Other	0.664762433745681	0.656824460912548
ALLC	Other	0.238899329145505	0.195897242069973
ALMS1	Other	0.334221747990703	0.126861043080989
ALOX12	Other	0.0400128392080338	-0.244894870875828
ALOX12B	Other	0.0650308125289204	0.00368729390151416
ALOX15	Other	0.0260296041804651	0.0505726908356744
ALOX15B	Other	0.251266254071204	0.00423837233099543
ALOX5	Other	0.151373440760738	0.228441191692948
ALOX5AP	Other	-0.256665475141052	-0.472892076711676
ALOXE3	Other	0.399016415518877	0.435177738729591
ALPI	Nonessential	-0.175452457347725	-0.382709014498316
ALPK1	Other	1.1430547783485	1.01896113211804
ALPK2	Other	0.21904361684883	0.0618344173476931
ALPK3	Other	0.220706302729876	0.000958440908465134
ALPL	Other	-0.329855905946227	-0.40787804068835
ALPP	Other	-0.0346799999301421	-0.215785690945958
ALPPL2	Nonessential	-0.0154683321528803	0.0417802634800651
ALS2	Other	1.50345423251372	1.47000199179447
ALS2CL	Other	0.633245848764397	0.566061044235449
ALS2CR11	Other	0.660568309346635	0.513672932528339
ALS2CR12	Other	-0.0974899760654011	0.00347008005393729
ALX1	Other	0.206240456228155	0.219867322726532
ALX3	Nonessential	-0.217151679249409	-0.194257191836764
ALX4	Other	0.114576364380034	0.0903784866998514
ALYREF	Essential	-0.954525210358735	-0.587243409854968
AMACR	Other	-0.399596617278161	-0.460090953708348
AMBN	Other	1.09395703214951	1.16802606048878
AMBP	Other	-0.794492203263239	-0.890789212379251
AMBRA1	Other	-0.424606025921427	-0.250847988074931
AMD1	Other	0.620346370022864	0.671679335158697
AMDHD1	Other	-0.46002972788437	-0.481431760338801
AMDHD2	Other	0.540537160849325	0.469215710425571
AMELX	Nonessential	0.676142497541923	0.582846455481694
AMELY	Other	-0.0899522864381344	-0.078135151728936
AMER1	Other	0.706964544142244	0.531761852514694
AMER2	Other	0.103200408155121	0.176219205087629
AMER3	Other	0.0519507728550714	0.0361270107580263
AMFR	Other	-0.387097306289383	-0.29418123003992
AMH	Other	-0.100602495517187	-0.0566028491887706
AMHR2	Other	0.534659357263201	0.577164098278093
AMICA1	Other	-0.0397388788040937	-0.0887403136130132
AMIGO1	Other	1.12449595035438	0.938336879782378
AMIGO2	Other	-0.155121133108749	-0.162704844200217
AMIGO3	Other	0.349077025288756	0.258789705039281
AMMECR1	Other	0.86512696544937	0.7953894666226
AMMECR1L	Other	-0.115752706128934	-0.129498438637577
AMN	Other	-0.0237965006600059	-0.0398749588149949
AMN1	Other	0.438058903710238	0.626506417593174
AMOT	Other	1.09168482142717	0.918293676664109
AMOTL1	Other	0.242046115847478	0.0508251852953235
AMOTL2	Other	-0.135913473256854	-0.247704336559655
AMPD1	Other	0.265292351959	0.17255827161917
AMPD2	Other	1.00401656358036	0.868322328335819
AMPD3	Other	0.101933692353899	0.0531520942422425
AMPH	Other	0.274294218338552	0.4339014550147
AMT	Other	-0.289382351909078	-0.338139781280328
AMTN	Other	0.634145434088979	0.667942634167826
AMY1A	Other	2.96459119153552	3.15798859649757
AMY1B	Other	2.96459119153552	3.15798859649757
AMY1C	Other	2.96459119153552	3.15798859649757
AMY2A	Other	0.931588712400374	1.07709647263929
AMY2B	Other	2.68589976749182	2.82835145741145
AMZ1	Other	0.0336443778997092	0.0932822214528592
AMZ2	Other	0.898155944435872	0.867350817864709
ANAPC1	Other	0.500537092070549	0.56700870380248
ANAPC10	Other	0.2367470340932	0.305978038644235
ANAPC11	Other	-0.747443682016855	-0.200972678190251
ANAPC13	Other	0.344143572210694	0.629037609844127
ANAPC15	Other	0.401086738894475	0.453437753136053
ANAPC16	Other	0.199415222426081	0.101271001479368
ANAPC2	Other	-0.862761690404001	-0.505129983989283
ANAPC4	Other	0.341895634736639	0.481275890437933
ANAPC5	Other	-0.0177355626736308	0.218424904926566
ANAPC7	Other	-0.128265141482822	-0.0204162319122299
ANG	Other	-0.0363704075771556	-0.0969729160930788
ANGEL1	Other	0.406313644835693	0.442985192694093
ANGEL2	Other	0.663268910676167	0.698344998289957
ANGPT1	Other	-0.189427528208797	-0.233884141461173
ANGPT2	Other	0.700405808293135	0.730096957415093
ANGPT4	Other	-0.222797770300864	-0.424306148816352
ANGPTL1	Other	0.0765979882353531	0.214012174854125
ANGPTL2	Other	0.164244351903526	0.0714487125141655
ANGPTL3	Other	-0.439138598609041	-0.470078575024607
ANGPTL4	Other	-0.998968369453448	-1.04746969312967
ANGPTL5	Other	0.877292086073245	0.802232505844731
ANGPTL6	Other	-0.877628027579654	-0.847093500003038
ANGPTL7	Other	0.473602844460376	0.426447923591341
ANHX	Other	-0.32488141229585	-0.361452939375644
ANK1	Other	0.557835399428187	0.393357897174812
ANK2	Other	0.630595196826734	0.400821437926442
ANK3	Other	-0.0186083227964883	0.176841206407663
ANKAR	Other	0.261779604815422	0.0664006138985391
ANKDD1A	Other	0.0249309698382079	0.125999794496636
ANKEF1	Other	0.0247276993413118	-0.0459155498206779
ANKFN1	Other	0.556625536115693	0.476859129671272
ANKFY1	Other	-0.277144702621059	-0.207446134582602
ANKH	Other	-0.351468628932717	-0.2824967438934
ANKHD1	Other	-0.153587642364958	-0.105332238135226
ANKHD1-EIF4EBP3	Other	0.315712753160375	0.376178375177875
ANKIB1	Other	0.667727264618012	0.732800341774844
ANKK1	Other	-0.0846872244903131	-0.0500019319344392
ANKLE1	Other	-0.00796990543410192	-0.0405683382409374
ANKLE2	Other	-0.426915784866672	-0.00179376366690856
ANKMY1	Other	0.352295195239821	0.343204466510493
ANKMY2	Other	-0.0301804105920691	0.0919429139868198
ANKRA2	Other	-1.02176137449263	-1.00316562712596
ANKRD1	Other	0.207769348742105	0.219025959819105
ANKRD10	Other	-0.844166546671528	-0.831284544770048
ANKRD11	Other	-0.974721371030505	-0.785891292184277
ANKRD12	Other	0.810491386251917	0.913194585185869
ANKRD13A	Other	-0.427408729407812	-0.394454361073473
ANKRD13B	Other	-0.632303050560833	-0.765493009514233
ANKRD13C	Other	0.159751990018633	0.128971024219266
ANKRD13D	Other	-0.791086311011278	-0.867955669721372
ANKRD16	Other	0.643214191187931	0.586803810340896
ANKRD17	Other	-0.704573744559964	-0.248759098384159
ANKRD18A	Other	-0.148566216843965	0.157280743455231
ANKRD2	Other	0.462900493970078	0.336695842067992
ANKRD20A1	Other	2.20825311352387	2.80920270701176
ANKRD20A2	Other	2.20825311352387	2.80920270701176
ANKRD20A3	Other	2.20825311352387	2.80920270701176
ANKRD20A4	Other	2.20825311352387	2.80920270701176
ANKRD22	Other	0.240264279911116	0.545955638424669
ANKRD23	Other	0.312371667741636	0.491974217820534
ANKRD24	Other	0.339028471381065	0.390227391871465
ANKRD26	Other	-0.295878098046044	-0.446609200240424
ANKRD27	Other	-0.481299275857641	-0.530081752337519
ANKRD28	Other	1.05568893957089	0.840325105047238
ANKRD29	Other	0.0300510252029318	-0.117842785832906
ANKRD30A	Nonessential	0.498762598260707	0.689796692173478
ANKRD30B	Other	0.146214399513891	0.297544387386715
ANKRD31	Other	-0.147596597749672	0.186389135165785
ANKRD32	Other	0.880551166634277	0.857785247380989
ANKRD33	Other	0.373267588658483	0.406913739097527
ANKRD33B	Other	0.348967704152962	0.206647142216921
ANKRD34A	Other	-0.340869099095545	-0.338546991164977
ANKRD34B	Other	0.946395785265898	1.03165212493453
ANKRD34C	Other	0.299916115326496	0.297504503833228
ANKRD35	Other	-0.152340885649715	-0.174720178721548
ANKRD36	Other	-0.313972389269314	0.212129523067297
ANKRD37	Other	0.00290735140311388	0.00866666269911365
ANKRD39	Other	-0.64006927056914	-0.280859972271572
ANKRD40	Other	-0.236118548391585	-0.0979500387134357
ANKRD42	Other	0.275761629293028	0.426112200778652
ANKRD44	Other	0.36650947955447	0.365353506160673
ANKRD45	Other	0.601812684369864	0.54041063150871
ANKRD46	Other	0.228349604189475	0.168514768372828
ANKRD49	Other	-0.291478668479844	-0.358380065182047
ANKRD50	Other	0.844741860048074	0.854257853073418
ANKRD52	Other	0.179453508386744	0.147705385295353
ANKRD53	Other	-0.506736543667995	-0.381810241642332
ANKRD54	Other	-0.622060815404928	-0.306744929703787
ANKRD55	Other	0.535591104550757	0.692777248880006
ANKRD6	Other	0.31399111887707	0.194419970307042
ANKRD61	Other	0.296498629634777	0.188912860225374
ANKRD62	Other	0.339445133269314	0.263850759381139
ANKRD65	Other	0.0981547927893332	0.0916879308402892
ANKRD66	Other	0.130248260920253	-0.0218413823060778
ANKRD7	Other	0.357849584446084	0.31542827751977
ANKRD9	Other	-0.148674929191817	-0.150294394418957
ANKS1A	Other	0.571502813011588	0.417265159527003
ANKS1B	Other	0.553729749087888	0.610686493561076
ANKS3	Other	0.277678555096055	0.297369488588556
ANKS4B	Other	1.25831367119143	1.1295341377016
ANKS6	Other	-0.127435404150178	-0.128515485440063
ANKZF1	Other	0.316592814937998	0.297467202430708
ANLN	Other	-0.197222197090351	-0.0373556660694496
ANO1	Other	-0.134058964139692	-0.178050456795842
ANO10	Other	1.02228399397578	0.803953391528302
ANO2	Other	0.459452194243164	0.375191265167939
ANO3	Other	0.849550616988534	0.846871212432815
ANO4	Other	0.84378050102795	0.949599741462993
ANO5	Other	-0.0107109587299928	-0.0161207640811848
ANO6	Other	0.98816510709513	0.908814908650762
ANO7	Other	0.651444177407372	0.567496417344352
ANO8	Other	-0.183618692926686	-0.302947269056653
ANO9	Other	0.243044407621936	0.0300849917680019
ANP32A	Other	0.493321048045645	0.692620355537291
ANP32B	Other	0.181038857938953	0.132072328810307
ANP32D	Other	0.290437576222001	0.415287939379053
ANP32E	Other	-0.115554495566036	0.353129607373829
ANPEP	Other	0.390166228865405	0.418008021877095
ANTXR1	Other	-0.275681106634942	-0.217597582017777
ANTXR2	Other	0.384716703834262	0.238658015667149
ANTXRL	Nonessential	0.950758797924021	0.87392901817081
ANXA1	Other	0.208763448093363	0.0710271104195662
ANXA10	Other	0.0888619557424399	0.175105828825901
ANXA11	Other	0.521260186247142	0.710221086167323
ANXA13	Other	-0.700101249455247	-0.849070354615461
ANXA2	Other	0.718713490858117	0.684220913151822
ANXA2R	Other	0.439907978850324	0.529809882282577
ANXA3	Other	0.213604302907875	0.170990472946563
ANXA4	Other	0.0723758472321529	-0.00506112122208485
ANXA5	Other	0.788178735162001	0.680240321853974
ANXA6	Other	-0.283835232546171	-0.172101178962974
ANXA7	Other	0.402134482209384	0.378224157792336
ANXA8	Other	-0.285575216954288	-0.309884133028645
ANXA8L1	Other	0.0644041693500084	0.0948442656891484
ANXA9	Other	-0.0595199084401249	0.126924306066939
AOAH	Other	0.326474996424178	0.1399486099028
AOC1	Other	0.462098487170951	0.479882440595054
AOC2	Other	0.118766529385657	0.295061923000252
AOC3	Other	-0.431496391177542	-0.329901384606252
AOX1	Other	0.862450915670794	0.683392650342723
AP1AR	Other	0.402303060117855	0.518806908100205
AP1B1	Other	0.418759974512895	0.434173382065416
AP1G1	Other	0.489794250089848	0.497112355822482
AP1G2	Other	-0.772852345934785	-0.551369004507859
AP1M1	Other	0.577599456293586	0.45405516119559
AP1M2	Other	-0.0433722882522352	0.0711425782701838
AP1S1	Other	0.112826228026225	0.240107625248719
AP1S2	Other	0.992032620366621	0.918447992193242
AP1S3	Other	0.235613056422909	0.395480212611335
AP2A1	Other	0.474292507227868	0.355566703287575
AP2A2	Other	0.16947899798253	-0.148178241663674
AP2B1	Other	0.648233159244966	0.719587865814864
AP2M1	Other	1.12118154831937	1.02039409326595
AP2S1	Other	0.16959147809181	0.244674245574088
AP3B1	Other	-0.0710461424777589	0.10742847678977
AP3B2	Other	0.212363148373786	0.283846677641962
AP3D1	Other	-0.220432329262582	-0.371008516330999
AP3M1	Other	0.728410820945315	0.751929912235517
AP3M2	Other	1.01847836123358	1.079691512584
AP3S1	Other	0.207116283485947	0.184616913289008
AP3S2	Other	0.37290929499853	0.541899718180097
AP4B1	Other	0.022457478756933	0.0960245853797758
AP4E1	Other	0.261213707182031	0.397081811345122
AP4M1	Other	0.257383191580712	0.0871156995627524
AP4S1	Other	0.163100659885808	0.483453896015921
AP5B1	Other	0.164464680280821	0.102292207459101
AP5M1	Other	-0.236406246984316	-0.129845512396593
AP5S1	Other	0.484337753254914	0.224889183214527
AP5Z1	Other	-0.38042114294296	-0.459129884077716
APAF1	Other	0.23201114348434	0.400587321824367
APBA1	Other	0.460599881453414	0.473699724303712
APBA2	Other	0.0630460909027478	0.0153572298962675
APBA3	Other	-0.396341298316512	-0.627816224244299
APBB1	Other	0.149807993487068	-0.00516497386395138
APBB1IP	Other	0.338318378124744	0.264588474209181
APBB2	Other	0.84841730051037	0.833175120900653
APBB3	Other	1.16064558813801	1.27823235293979
APC	Other	-0.278682467143972	0.289246388424811
APC2	Other	0.148917115698987	0.231140144343004
APCDD1	Other	-0.0153187011637912	-0.288130161820307
APCDD1L	Other	0.229000070605126	-0.016871477532692
APCS	Other	0.380841927388789	0.34100972520683
APEH	Other	-0.0339448185700679	0.161549960261239
APEX1	Other	0.110074373753631	0.166530973722993
APEX2	Other	-0.186904375226748	-0.175245760335722
APH1A	Other	-0.226761232620968	-0.215563451278642
APH1B	Other	0.170530247746255	0.222738150846217
API5	Other	-0.273277361318872	-0.23009934321384
APIP	Other	-0.264393191000869	-0.259731046145482
APITD1	Other	1.25489900824992	1.35147550430259
APITD1-CORT	Other	1.25489900824992	1.35147550430259
APLF	Other	0.404281245764144	0.487973393560244
APLN	Other	0.688595824510196	0.637294414638285
APLNR	Other	-0.348951344323524	-0.156285136679516
APLP1	Other	0.296953730743075	0.309789826775871
APLP2	Other	0.297599104845144	0.172979119265989
APMAP	Other	-0.140933319629938	-0.119819895515153
APOA1	Other	0.0700634216303564	0.0573991716170734
APOA1BP	Other	0.289343966791065	0.307715258816539
APOA2	Other	1.30288929148394	1.22845116295067
APOA4	Nonessential	0.530413186506473	0.464188693742578
APOA5	Other	-0.307262885276119	-0.249831181655447
APOB	Other	0.609774795069074	0.527952154926133
APOBEC1	Nonessential	1.08765909525194	1.12734708997571
APOBEC2	Other	-0.140911550816037	-0.0234846707543548
APOBEC3A	Other	-0.197870259076111	-0.139140035293973
APOBEC3B	Other	0.675875788808715	0.889436793505444
APOBEC3C	Other	0.715683770330525	0.758995738265337
APOBEC3D	Other	0.576387519724147	0.643233378531923
APOBEC3F	Other	0.652413983248181	0.798761317361201
APOBEC3G	Other	-0.244136344088534	-0.373177051477167
APOBEC3H	Other	-0.0917745469032737	-0.159033658163475
APOBEC4	Other	0.731558741820418	0.590764946083966
APOBR	Other	0.108397051152501	0.0660944089833008
APOC1	Other	-0.0466314056619104	0.127492077673313
APOC2	Other	0.680217099450865	0.652964945937413
APOC3	Other	0.0849344531161126	0.0336621578154495
APOC4	Other	1.13751958559673	1.06459351940837
APOD	Other	0.075939520213956	0.0145473768185577
APOE	Other	-0.501838713190987	-0.529815546140511
APOF	Nonessential	0.646127356365453	0.53090504782322
APOH	Other	0.650626237124554	0.701332060441296
APOL1	Other	0.658995308316309	0.630665259687553
APOL2	Other	-0.40130913545906	-0.375091506249003
APOL3	Other	-0.0229411361276201	-0.0384875744101427
APOL5	Other	0.402247191990042	0.331511966960848
APOL6	Other	0.136373429122524	-0.0460864818559664
APOLD1	Other	-0.79679457661964	-0.796587373732267
APOM	Other	0.537927637692035	0.539609231457562
APOO	Other	0.46235256663824	0.372131700994777
APOOL	Other	-0.322581916200379	-0.174257944104784
APOPT1	Other	0.290698372379072	0.158458882915331
APP	Other	-0.538099126660151	-0.498581549675421
APPBP2	Other	0.278528096654028	0.220989643218632
APPL1	Other	-0.0630316791774427	-0.115606158624092
APPL2	Other	0.676934954016481	0.584497074004896
APRT	Other	0.146136715194516	0.216984837958601
APTX	Other	0.15109172257257	0.236007792088722
AQP1	Other	-0.545047874257937	-0.597244955598394
AQP10	Other	0.0066410785841054	0.301460762859259
AQP11	Other	0.337057185074297	0.27948754954432
AQP12B	Other	-0.159344052896058	-0.0727332359454655
AQP2	Other	-0.66880467717853	-0.662227455555789
AQP3	Other	-0.514697787730211	-0.472082401184103
AQP4	Other	0.108223473581817	-0.0184226067011418
AQP5	Other	0.325806749308603	0.215820613586242
AQP6	Other	-0.291019242240123	-0.234477063730764
AQP7	Other	0.0976482621912096	0.455164614785141
AQP8	Nonessential	0.122873530597769	-0.0467404056864874
AQP9	Other	0.655343762219875	0.667899139511777
AQR	Essential	-0.0670453977914748	0.162145386034069
AR	Other	-0.0909495962448423	-0.155137774744763
ARAF	Other	0.120558753872972	0.160673397917425
ARAP1	Other	-0.189678174150593	-0.269624527490125
ARAP2	Other	0.0289127451554555	0.0129774045393738
ARAP3	Other	0.257992335136166	0.232505719871798
ARC	Other	-0.569720372430454	-0.730247453652053
ARCN1	Essential	0.240190433557497	0.339879077311196
AREG	Other	-0.160358266014937	-0.266107983424372
AREL1	Other	0.358169456463273	0.379068215205054
ARF1	Other	0.111798999045211	0.175243009284812
ARF3	Other	0.365244154149238	0.548659214620068
ARF4	Other	0.114943842184133	0.472823324556241
ARF5	Other	0.253527837291157	0.278199436847745
ARF6	Other	0.445399531160985	0.496270746398197
ARFGAP1	Other	-0.0286219628818482	-0.198340868220332
ARFGAP2	Other	0.0663129760711535	0.200115644520175
ARFGAP3	Other	0.598193212670094	0.482282964004886
ARFGEF1	Other	0.192989775553768	0.222447698889499
ARFGEF2	Other	0.365630470139092	0.312141556910664
ARFIP1	Other	0.252350294502059	0.107094747032539
ARFIP2	Other	-0.304728056332952	-0.240680829182961
ARFRP1	Other	-0.0867591590284184	0.11348831501497
ARG1	Other	0.102962010066173	0.00854623523544504
ARG2	Other	1.07121272395105	1.04761361025937
ARGFX	Nonessential	-0.43802565649989	0.503880968788093
ARGLU1	Other	-0.239963468814101	0.302446605999447
ARHGAP1	Other	0.120567946382061	0.207270708818596
ARHGAP10	Other	0.737212485364513	0.489634009886846
ARHGAP11A	Other	1.29978329379299	1.58141894556048
ARHGAP11B	Other	1.52582027249211	1.79745638458399
ARHGAP12	Other	0.465490115435467	0.509631950781021
ARHGAP15	Other	1.16259578749908	1.08780609200657
ARHGAP17	Other	0.681242585667216	0.65614565826945
ARHGAP18	Other	0.0605604725305962	0.00156496537544384
ARHGAP19	Other	0.974674460896984	0.927518140278988
ARHGAP20	Other	-0.120545600989482	-0.139807204744533
ARHGAP21	Other	0.543105817878695	0.614147587339482
ARHGAP22	Other	0.202155799442421	0.195740859281017
ARHGAP23	Other	0.238911178947116	0.286507160871204
ARHGAP24	Other	0.216714205642079	0.201760829237628
ARHGAP25	Other	0.595421734531217	0.708360796804252
ARHGAP26	Other	-0.40596467831569	-0.60521674255971
ARHGAP27	Other	-0.392606804256056	-0.308140352992315
ARHGAP28	Other	-0.0202429532046483	-0.112551443774077
ARHGAP29	Other	0.658449576224918	0.734021073604639
ARHGAP30	Other	-0.530022052633009	-0.487967813390363
ARHGAP31	Other	-0.211250923462269	-0.0651514961605851
ARHGAP32	Other	0.537924328767325	0.393285494512491
ARHGAP33	Other	0.682088393254	0.56382152535865
ARHGAP35	Other	0.857014448521565	0.68947842114277
ARHGAP36	Other	-0.125480163594478	-0.280460536832754
ARHGAP39	Other	0.295881081439	0.240023531261308
ARHGAP4	Other	-0.52776466249095	-0.721855434334619
ARHGAP44	Other	0.520457192893872	0.270478494027418
ARHGAP5	Other	0.134791274395478	0.225098032486183
