Gene	Category	CCK_biased	CCK_biased.1	CCK	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
TMEM31	Other	0.163874657339794	0.163874657339794	0.165587827004821	NA	NA	NA	NA	NA	0.980136504184326	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM33	Other	-0.149901301099953	-0.149901301099953	-0.150769442698157	NA	NA	NA	NA	NA	0.97372898590741	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM35	Other	0.132043447747759	0.132043447747759	0.132774575909414	NA	NA	NA	NA	NA	0.983221066518327	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM37	Other	0.0230809004749001	0.0230809004749001	0.0214651278635298	NA	NA	NA	NA	NA	0.989506431514362	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM38A	Other	-0.251564252065543	-0.251564252065543	-0.251766237335975	NA	NA	NA	NA	NA	0.995929754859748	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM38B	Other	-0.130892660775129	-0.130892660775129	-0.130079998506602	NA	NA	NA	NA	NA	0.982690036832083	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM39A	Other	0.0096706031089504	0.0096706031089504	0.0108660596618004	NA	NA	NA	NA	NA	0.987606354107216	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM39B	Other	0.0244661676730472	0.0244661676730472	0.0227817851361476	NA	NA	NA	NA	NA	0.984754284266526	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM40	Other	0.0534053657620306	0.0534053657620306	0.0557882510408973	NA	NA	NA	NA	NA	0.986209287364358	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM41A	Other	-0.0212551746932291	-0.0212551746932291	-0.0194863862318659	NA	NA	NA	NA	NA	0.988438908550388	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM41B	Other	0.069794623506717	0.069794623506717	0.0693039801052031	NA	NA	NA	NA	NA	0.993069418234019	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM42	Other	0.0608333292263325	0.0608333292263325	0.0607924406417803	NA	NA	NA	NA	NA	0.998720187904208	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM43	Other	0.0635973379524578	0.0635973379524578	0.0640275275560598	NA	NA	NA	NA	NA	0.992230212605367	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM44	Other	-0.149778953743343	-0.149778953743343	-0.1500699144343	NA	NA	NA	NA	NA	0.997794605763076	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM45A	Other	0.0179199539756768	0.0179199539756768	0.0173504537220526	NA	NA	NA	NA	NA	0.986835788567292	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM45B	Other	0.0192759484982945	0.0192759484982945	0.0196097109068703	NA	NA	NA	NA	NA	0.989716922973748	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM47	Other	0.208474379921123	0.208474379921123	0.209572205501481	NA	NA	NA	NA	NA	0.981269455791456	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM5	Other	0.0483534326596904	0.0483534326596904	0.0486648987012327	NA	NA	NA	NA	NA	0.993202762784185	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM50A	Other	-0.193678677748298	-0.193678677748298	-0.192457193814684	NA	NA	NA	NA	NA	0.988078388483895	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM50B	Other	-0.098434398773101	-0.098434398773101	-0.0977200867962465	NA	NA	NA	NA	NA	0.984462701359863	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM51	Other	0.0993914977727087	0.0993914977727087	0.100073806383422	NA	NA	NA	NA	NA	0.991615550346145	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM52	Other	0.0811850634183687	0.0811850634183687	0.081097801720586	NA	NA	NA	NA	NA	0.998230904257394	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM52B	Other	0.0642037880617518	0.0642037880617518	0.0637392658273338	NA	NA	NA	NA	NA	0.990589608034043	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM53	Other	-0.229900905795673	-0.229900905795673	-0.22941841591523	NA	NA	NA	NA	NA	0.98206555935711	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM54	Other	0.101843057096192	0.101843057096192	0.101373239140031	NA	NA	NA	NA	NA	0.987744159177348	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM55A	Other	0.0822526456150767	0.0822526456150767	0.079873477832589	NA	NA	NA	NA	NA	0.986605212168286	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM55B	Other	-0.0401647446426911	-0.0401647446426911	-0.0412504982278609	NA	NA	NA	NA	NA	0.988631045688121	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM56	Other	-0.158019631246083	-0.158019631246083	-0.156559507217725	NA	NA	NA	NA	NA	0.979620288702734	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM56-RWDD3	Other	-0.158019631246083	-0.158019631246083	-0.156559507217725	NA	NA	NA	NA	NA	0.979620288702734	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM57	Other	-0.00611493150249861	-0.00611493150249861	-0.00637937978301016	NA	NA	NA	NA	NA	0.993263759505958	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM59	Other	-0.0148285905794874	-0.0148285905794874	-0.0153926048927495	NA	NA	NA	NA	NA	0.986419173561446	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM59L	Other	0.104026931674176	0.104026931674176	0.104364798915871	NA	NA	NA	NA	NA	0.995911725256692	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM60	Other	0.129796695173196	0.129796695173196	0.129302340511234	NA	NA	NA	NA	NA	0.993217336784737	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM61	Other	0.0307997658469779	0.0307997658469779	0.0308520618057811	NA	NA	NA	NA	NA	0.998835357064893	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM62	Other	-0.0151101123992951	-0.0151101123992951	-0.0153500457791447	NA	NA	NA	NA	NA	0.985020736562523	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM63A	Other	0.000457346096216065	0.000457346096216065	-0.000542937086626546	NA	NA	NA	NA	NA	0.98465826284992	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM63B	Other	0.174384992421417	0.174384992421417	0.174546801728249	NA	NA	NA	NA	NA	0.994087962514244	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM63C	Other	0.0483146058694423	0.0483146058694423	0.047777818456088	NA	NA	NA	NA	NA	0.990934061653814	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM64	Other	-0.0362205761022706	-0.0362205761022706	-0.0364294970051272	NA	NA	NA	NA	NA	0.995820107450934	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM65	Other	0.0588709313962506	0.0588709313962506	0.0594625606312787	NA	NA	NA	NA	NA	0.99513133380708	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM67	Other	-0.0377293883034728	-0.0377293883034728	-0.0395009029336762	NA	NA	NA	NA	NA	0.983499421710568	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM68	Other	0.17057112406498	0.17057112406498	0.170073385053137	NA	NA	NA	NA	NA	0.987871968302396	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM69	Other	-0.149599803798536	-0.149599803798536	-0.149650248188767	NA	NA	NA	NA	NA	0.999475475063206	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM70	Other	-0.0336868907593429	-0.0336868907593429	-0.0339820899816686	NA	NA	NA	NA	NA	0.992387657471241	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM71	Other	-0.0579901334140248	-0.0579901334140248	-0.057689434592535	NA	NA	NA	NA	NA	0.992242549190429	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM72	Other	0.0683451627422972	0.0683451627422972	0.0670005006818885	NA	NA	NA	NA	NA	0.985362768121416	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM74	Other	0.148988789520223	0.148988789520223	0.148479425238633	NA	NA	NA	NA	NA	0.988857603236966	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM74B	Other	0.10254602997892	0.10254602997892	0.101948936336356	NA	NA	NA	NA	NA	0.995897039268572	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM79	Other	0.0922763637359327	0.0922763637359327	0.0924872519818185	NA	NA	NA	NA	NA	0.989054442471872	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM80	Other	-0.00309314486296989	-0.00309314486296989	-0.00271879554025843	NA	NA	NA	NA	NA	0.995529482577175	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM81	Other	-0.0193202454223531	-0.0193202454223531	-0.0196841599063771	NA	NA	NA	NA	NA	0.995415829054902	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM82	Other	-0.193616405189941	-0.193616405189941	-0.194720835563172	NA	NA	NA	NA	NA	0.98828916007904	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM86A	Other	0.049344422731698	0.049344422731698	0.049447394718228	NA	NA	NA	NA	NA	0.997389719937688	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM86B	Other	0.0225587315801213	0.0225587315801213	0.023781129849398	NA	NA	NA	NA	NA	0.988679961864652	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM87A	Other	-0.000909596968456624	-0.000909596968456624	0.000232967194982359	NA	NA	NA	NA	NA	0.985773400108789	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM87B	Other	-0.106038812390184	-0.106038812390184	-0.106752246384544	NA	NA	NA	NA	NA	0.981968025799781	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM88	Other	0.111145311808869	0.111145311808869	0.111107510487349	NA	NA	NA	NA	NA	0.999018144565921	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM88B	Other	0.0192919195112826	0.0192919195112826	0.0183428612547379	NA	NA	NA	NA	NA	0.988324794884405	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM89	Other	0.102569835361786	0.102569835361786	0.102937789048126	NA	NA	NA	NA	NA	0.994859875884711	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM8A	Other	-0.0621695746688938	-0.0621695746688938	-0.0624425112037487	NA	NA	NA	NA	NA	0.997506471611144	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM8B	Other	0.0877802635043408	0.0877802635043408	0.0881191192232697	NA	NA	NA	NA	NA	0.9973991185267	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM8C	Other	0.0578038702360969	0.0578038702360969	0.0565114367658864	NA	NA	NA	NA	NA	0.987733304852751	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM9	Other	0.0155619229118645	0.0155619229118645	0.0162148031858038	NA	NA	NA	NA	NA	0.990837164904537	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM91	Other	-0.0312828237934602	-0.0312828237934602	-0.0303237122394309	NA	NA	NA	NA	NA	0.981049084374013	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM92	Other	0.0886556347594365	0.0886556347594365	0.0870098798913639	NA	NA	NA	NA	NA	0.985183644813523	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM95	Other	0.171811280410355	0.171811280410355	0.170057575368411	NA	NA	NA	NA	NA	0.980482030281896	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM97	Other	-0.288355829581203	-0.288355829581203	-0.285812178096933	NA	NA	NA	NA	NA	0.988321733086128	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM98	Other	0.059538699565825	0.059538699565825	0.0596257131693117	NA	NA	NA	NA	NA	0.996398384997704	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM99	Other	-0.183993003535323	-0.183993003535323	-0.181667614081452	NA	NA	NA	NA	NA	0.978860690113062	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMEM9B	Other	-0.233347877945001	-0.233347877945001	-0.234378214779124	NA	NA	NA	NA	NA	0.993347182690236	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMF1	Other	0.045172788213516	0.045172788213516	0.0453103353022861	NA	NA	NA	NA	NA	0.997911703170343	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMIE	Other	0.0731449524405818	0.0731449524405818	0.0731918157311279	NA	NA	NA	NA	NA	0.998061314633008	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMIGD1	Nonessential	0.00832881795855704	0.00832881795855704	0.00896450613730602	NA	NA	NA	NA	NA	0.988646959253868	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMIGD2	Other	0.139692748509765	0.139692748509765	0.140266084416199	NA	NA	NA	NA	NA	0.979413432085132	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMLHE	Other	0.0845504603761257	0.0845504603761257	0.0849354433081954	NA	NA	NA	NA	NA	0.991373229736131	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMOD1	Other	0.00724248766498374	0.00724248766498374	0.00556601595985267	NA	NA	NA	NA	NA	0.990316838228235	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMOD2	Other	0.0100197564736233	0.0100197564736233	0.00997781831598681	NA	NA	NA	NA	NA	0.998954931925192	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMOD3	Other	-0.199074446592147	-0.199074446592147	-0.197503795765208	NA	NA	NA	NA	NA	0.976870581992911	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMOD4	Other	-0.187345397850388	-0.187345397850388	-0.188519614783247	NA	NA	NA	NA	NA	0.984985858258568	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPO	Other	0.0307261560686074	0.0307261560686074	0.0303873498198754	NA	NA	NA	NA	NA	0.987860858516713	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPPE	Other	0.0693352238417519	0.0693352238417519	0.0695328371307252	NA	NA	NA	NA	NA	0.989815158230982	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS11A	Nonessential	-0.137851306838344	-0.137851306838344	-0.138582420375295	NA	NA	NA	NA	NA	0.981906734505325	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS11B	Nonessential	0.0936303658983447	0.0936303658983447	0.0951216154571149	NA	NA	NA	NA	NA	0.987063452092022	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS11D	Other	-0.0883379670125923	-0.0883379670125923	-0.088755572853971	NA	NA	NA	NA	NA	0.9918857936349	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS11E	Other	-0.105643893279975	-0.105643893279975	-0.104449328241602	NA	NA	NA	NA	NA	0.985166475575349	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS11F	Nonessential	0.00874822082525598	0.00874822082525598	0.0087181250290381	NA	NA	NA	NA	NA	0.99860634127475	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS12	Nonessential	0.138311797310682	0.138311797310682	0.139030942712528	NA	NA	NA	NA	NA	0.988666048667648	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS13	Other	0.00940138349581378	0.00940138349581378	0.00792049249075073	NA	NA	NA	NA	NA	0.98787819328499	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS15	Nonessential	-0.00523423198897976	-0.00523423198897976	-0.00674760413151674	NA	NA	NA	NA	NA	0.988839171526527	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS2	Other	0.0768053279979325	0.0768053279979325	0.0775742747273962	NA	NA	NA	NA	NA	0.993586124825659	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS3	Other	-0.0552943454542016	-0.0552943454542016	-0.0555837340240366	NA	NA	NA	NA	NA	0.997722669072016	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS4	Other	-0.0873315358715691	-0.0873315358715691	-0.0868166554047509	NA	NA	NA	NA	NA	0.991169508912596	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS6	Other	-0.0221351306877015	-0.0221351306877015	-0.0228632900600602	NA	NA	NA	NA	NA	0.9879786324566	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS7	Other	-0.0427322607628917	-0.0427322607628917	-0.0423341888289919	NA	NA	NA	NA	NA	0.995125526748999	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMPRSS9	Other	0.150091963669275	0.150091963669275	0.148178103746138	NA	NA	NA	NA	NA	0.980681142791865	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMSB10	Other	-0.306412597433621	-0.306412597433621	-0.305279276906655	NA	NA	NA	NA	NA	0.98834635113219	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMSB15A	Other	0.0390772472787192	0.0390772472787192	0.0375468042227468	NA	NA	NA	NA	NA	0.986997663186154	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMSB15B	Other	0.0958580086981173	0.0958580086981173	0.0961493325502035	NA	NA	NA	NA	NA	0.993619117095064	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMSB4X	Other	0.103611990507923	0.103611990507923	0.103057274810131	NA	NA	NA	NA	NA	0.989371860142592	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMSB4Y	Other	0.0918025191297323	0.0918025191297323	0.0926206678696639	NA	NA	NA	NA	NA	0.990686621969241	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMTC2	Other	-0.171605609872186	-0.171605609872186	-0.17320262376342	NA	NA	NA	NA	NA	0.977490272467681	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMTC3	Other	5.25157112742554e-06	5.25157112742554e-06	0.00083840466578875	NA	NA	NA	NA	NA	0.987784290796144	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMTC4	Other	0.0273036069121387	0.0273036069121387	0.0269630059102279	NA	NA	NA	NA	NA	0.996253162724647	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMUB1	Other	-0.0105602165493336	-0.0105602165493336	-0.0131077617307489	NA	NA	NA	NA	NA	0.983526918256678	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMUB2	Other	-0.0220464676031193	-0.0220464676031193	-0.0214496308154596	NA	NA	NA	NA	NA	0.990738943711835	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMX1	Other	-0.132736491549296	-0.132736491549296	-0.131888846351112	NA	NA	NA	NA	NA	0.990878147531505	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMX2	Other	-0.119206598963812	-0.119206598963812	-0.119676142016473	NA	NA	NA	NA	NA	0.994279850889526	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMX3	Other	0.0853382025714669	0.0853382025714669	0.0854988282898855	NA	NA	NA	NA	NA	0.997903735695006	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TMX4	Other	-0.0351141645290283	-0.0351141645290283	-0.0361387172602471	NA	NA	NA	NA	NA	0.989863815288992	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNC	Other	0.113166696960727	0.113166696960727	0.112391229548139	NA	NA	NA	NA	NA	0.986605868646352	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNF	Other	-0.00489899214035348	-0.00489899214035348	-0.00695039040321566	NA	NA	NA	NA	NA	0.98480370474645	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFAIP1	Other	0.00347187231189946	0.00347187231189946	0.00337652111177563	NA	NA	NA	NA	NA	0.998333824785992	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFAIP2	Other	0.0310260154253684	0.0310260154253684	0.0309774454228319	NA	NA	NA	NA	NA	0.998955745121492	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFAIP6	Other	0.0259987702199885	0.0259987702199885	0.0262309493821643	NA	NA	NA	NA	NA	0.997712032355589	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFAIP8	Other	0.0300698460045918	0.0300698460045918	0.029271093530519	NA	NA	NA	NA	NA	0.986577707712738	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFAIP8L1	Other	0.007116249486837	0.007116249486837	0.00659239569247451	NA	NA	NA	NA	NA	0.992413987647803	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFAIP8L2	Other	-0.17388460451313	-0.17388460451313	-0.175014777546483	NA	NA	NA	NA	NA	0.990856278601968	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFAIP8L3	Other	0.0915060271803023	0.0915060271803023	0.0919901641322485	NA	NA	NA	NA	NA	0.995551748818755	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFRSF10A	Other	-0.0462312904234235	-0.0462312904234235	-0.0468438606014561	NA	NA	NA	NA	NA	0.987780861370399	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
TNFRSF10B	Other	0.149879927918856	0.149879927918856	0.148425106484545	NA	NA	NA	NA	NA	0.979271113122714	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
